Jersey City WF D30,Total,1076 637,59.20,417,49,1
Jersey City WF D31,Total,1314 710,54.03,434,53,
Jersey City Ward F,Total,25423 13963,54.92,9205,561,1
Jersey City 8th Cong Mail-In,Total,0 2022,0.00,1434,305,7
Jersey City 10th Cong Mail-In,Total,0 1224,0.00,852,175,1
Jersey City 8th Cong Prov,Total,0 1108,0.00,671,152,5
Jersey City 10th Cong Prov,Total,0 1079,0.00,692,69,1
Jersey City Mail & Prov,Total,0 5433,0.00,3649,701,14
"",,County Sheriff,,,,
Jersey City Ward B (8th Cong) Total,,0 0,0.00,,,
Mail-In,,,,,,
Jersey City Ward B (8th Cong) Total,,0 0,0.00,,,
Prov,,,,,,
Jersey City Ward B (10th Total,,0 379,0.00,290,43,1
Cong) Mail-In,,,,,,
Jersey City Ward B (10th Cong) ProvPersonal ChoiceTotal,,0 767,0.00,260,31,
Unassigned SubDistrict Mark BorchertTotal,,0 1146,0.00,550,74,1
Jersey City Total,,136227 84192,61.80,50602,9207,37
Frank X. Schillari,,,,,,
Kearny W1 D1 Total,,503 284,56.46,143,29,
Kearny W1 D2 Turnout (%)Total,,550 312,56.73,154,48,
Kearny W1 D3 Total,,421 252,59.86,125,43,
Kearny W1 D4 Total,,517 298,57.64,140,62,
Kearny W1 D5 Ballots CastTotal,,649 385,59.32,179,55,
Kearny W1 D6 Total,,362 222,61.33,98,51,
Kearny W1 D7 Total,,536 328,61.19,170,38,
Kearny W1 D8 RegisteredTotal,,633 360,56.87,189,62,
Kearny Ward 1 Total,,4171 2441,58.52,1198,388,
Kearny W2 D1 Total,,518 304,58.69,144,53,
Kearny W2 D2 Total,,516 336,65.12,150,73,
Kearny W2 D3 Total,,700 449,64.14,178,85,
Kearny W2 D4 Total,,580 310,53.45,146,55,
Kearny W2 D5 Total,,615 382,62.11,181,71,
Kearny W2 D6 Total,,581 323,55.59,154,53,
Kearny Ward 2 Total,,3510 2104,59.94,953,390,
Kearny W3 D1 Total,,597 439,73.53,208,110,
Kearny W3 D2 Total,,522 363,69.54,159,114,
Kearny W3 D3 Total,,802 554,69.08,231,180,
Kearny W3 D4 Total,,704 484,68.75,202,154,
Kearny W3 D5 Total,,668 437,65.42,176,119,
Kearny W3 D6 Total,,656 415,63.26,178,106,1
Kearny W3 D7 Total,,460 283,61.52,167,34,
Kearny W3 D8 Total,,719 476,66.20,198,136,
Kearny W3 D9 Total,,546 353,64.65,185,81,
Kearny Ward 3 Total,,5674 3804,67.04,1704,1034,1
Kearny W4 D1 Total,,742 490,66.04,218,113,
Kearny W4 D2 Total,,796 522,65.58,228,133,
Kearny W4 D3 Total,,610 407,66.72,210,97,
Kearny W4 D4 Total,,599 388,64.77,183,101,
Kearny W4 D5 Total,,638 396,62.07,157,96,
Kearny W4 D6 Total,,742 438,59.03,225,81,
"",,County Sheriff,,,,
Kearny W4 D7,Total,1140 733,64.30,358,150,
Kearny Ward 4,Total,5267 3374,64.06,1579,771,
Kearny 8th Cong Mail-In,Total,0 144,0.00,82,40,
Kearny 9th Cong Mail-In,Total,0 215,0.00,110,68,
Kearny 8th Cong Prov,Personal ChoiceTotal,0 135,0.00,83,19,
Kearny 9th Cong Prov,Total,0 136,0.00,67,35,
"",Mark Borchert,,,,,
Kearny Mail & Prov,Total,0 630,0.00,342,162,
Kearny,Frank X. SchillariTotal,18622 12353,66.34,5776,2745,1
North Bergen W1 D1,Turnout (%)Total,776 517,66.62,323,83,1
North Bergen W1 D2,Total,1406 780,55.48,462,152,
North Bergen W1 D3,Total,922 595,64.53,342,128,
North Bergen W1 D4,Ballots CastTotal,716 480,67.04,274,111,
North Bergen W1 D5,Total,806 482,59.80,276,89,
North Bergen W1 D6,Total,684 429,62.72,263,77,
"",Registered,,,,,
North Bergen Ward 1,Total,5310 3283,61.83,1940,640,1
North Bergen W2 D1,Total,592 354,59.80,225,49,
North Bergen W2 D2,Total,703 448,63.73,263,77,
North Bergen W2 D3,Total,616 395,64.12,261,51,
North Bergen W2 D4,Total,671 454,67.66,306,51,
North Bergen W2 D5,Total,932 583,62.55,412,83,
North Bergen W2 D6,Total,773 475,61.45,322,68,
North Bergen Ward 2,Total,4287 2709,63.19,1789,379,
North Bergen W3 D1,Total,619 411,66.40,274,61,
North Bergen W3 D2,Total,594 379,63.80,262,60,
North Bergen W3 D3,Total,729 467,64.06,307,90,
North Bergen W3 D4,Total,663 438,66.06,300,82,
North Bergen W3 D5,Total,641 396,61.78,247,68,
North Bergen W3 D6,Total,746 461,61.80,256,96,
North Bergen Ward 3,Total,3992 2552,63.93,1646,457,
North Bergen W4 D1,Total,998 653,65.43,397,126,
North Bergen W4 D2,Total,972 609,62.65,408,117,
North Bergen W4 D3,Total,928 612,65.95,376,102,
North Bergen W4 D4,Total,970 613,63.20,389,74,
North Bergen W4 D5,Total,801 494,61.67,299,68,
North Bergen Ward 4,Total,4669 2981,63.85,1869,487,
North Bergen W5 D1,Total,908 640,70.48,412,150,
North Bergen W5 D2,Total,674 422,62.61,291,71,
North Bergen W5 D3,Total,910 593,65.16,401,92,
Kearny W4 D7,Total,1140,733,64.30,358,150,
Kearny Ward 4,Total,5267,3374,64.06,1579,771,
Kearny 8th Cong Mail-In,Total,0,144,0.00,82,40,
Kearny 9th Cong Mail-In,Total,0,215,0.00,110,68,
Kearny 8th Cong Prov,Personal ChoiceTotal,0,135,0.00,83,19,
Kearny 9th Cong Prov,Total,0,136,0.00,67,35,
"",Mark Borchert,,,,,,
Kearny Mail & Prov,Total,0,630,0.00,342,162,
Kearny,Frank X. SchillariTotal,18622,12353,66.34,5776,2745,1
North Bergen W1 D1,Turnout (%)Total,776,517,66.62,323,83,1
North Bergen W1 D2,Total,1406,780,55.48,462,152,
North Bergen W1 D3,Total,922,595,64.53,342,128,
North Bergen W1 D4,Ballots CastTotal,716,480,67.04,274,111,
North Bergen W1 D5,Total,806,482,59.80,276,89,
North Bergen W1 D6,Total,684,429,62.72,263,77,
"",Registered,,,,,,
North Bergen Ward 1,Total,5310,3283,61.83,1940,640,1
North Bergen W2 D1,Total,592,354,59.80,225,49,
North Bergen W2 D2,Total,703,448,63.73,263,77,
North Bergen W2 D3,Total,616,395,64.12,261,51,
North Bergen W2 D4,Total,671,454,67.66,306,51,
North Bergen W2 D5,Total,932,583,62.55,412,83,
North Bergen W2 D6,Total,773,475,61.45,322,68,
North Bergen Ward 2,Total,4287,2709,63.19,1789,379,
North Bergen W3 D1,Total,619,411,66.40,274,61,
North Bergen W3 D2,Total,594,379,63.80,262,60,
North Bergen W3 D3,Total,729,467,64.06,307,90,
North Bergen W3 D4,Total,663,438,66.06,300,82,
North Bergen W3 D5,Total,641,396,61.78,247,68,
North Bergen W3 D6,Total,746,461,61.80,256,96,
North Bergen Ward 3,Total,3992,2552,63.93,1646,457,
North Bergen W4 D1,Total,998,653,65.43,397,126,
North Bergen W4 D2,Total,972,609,62.65,408,117,
North Bergen W4 D3,Total,928,612,65.95,376,102,
North Bergen W4 D4,Total,970,613,63.20,389,74,
North Bergen W4 D5,Total,801,494,61.67,299,68,
North Bergen Ward 4,Total,4669,2981,63.85,1869,487,
North Bergen W5 D1,Total,908,640,70.48,412,150,
North Bergen W5 D2,Total,674,422,62.61,291,71,
"",,County Sheriff,,,,
North Bergen W5 D4,Total,959 612,63.82,389,100,
North Bergen W5 D5,Total,1335 813,60.90,531,113,1
North Bergen W5 D6,Total,838 532,63.48,374,94,
North Bergen Ward 5,Total,5624 3612,64.22,2398,620,1
North Bergen W6 D1,Personal ChoiceTotal,733 425,57.98,240,77,1
North Bergen W6 D2,Total,1011 618,61.13,391,74,
North Bergen W6 D3,Mark BorchertTotal,1174 733,62.44,465,106,
North Bergen W6 D4,Total,894 532,59.51,325,74,
North Bergen W6 D5,Total,1083 681,62.88,430,104,
"",Frank X. Schillari,,,,,
North Bergen Ward 6,Total,4895 2989,61.06,1851,435,1
North Bergen W7 D1,Turnout (%)Total,1277 755,59.12,483,116,
North Bergen W7 D2,Total,857 539,62.89,335,79,
North Bergen W7 D3,Total,787 487,61.88,317,59,
North Bergen W7 D4,Ballots CastTotal,772 487,63.08,284,49,
North Bergen W7 D5,Total,851 509,59.81,297,85,
North Bergen Ward 7,RegisteredTotal,4544 2777,61.11,1716,388,
North Bergen Mail-In,Total,0 787,0.00,539,166,3
North Bergen Prov,Total,0 373,0.00,246,41,
North Bergen Mail & Prov,Total,0 1160,0.00,785,207,3
North Bergen,Total,33321 22063,66.21,13994,3613,6
Secaucus W1 D1,Total,963 639,66.36,351,148,
Secaucus W1 D2,Total,679 392,57.73,190,83,
Secaucus W1 D3,Total,1172 717,61.18,391,130,
Secaucus W1 D4,Total,534 330,61.80,148,86,
Secaucus W1 D5,Total,455 286,62.86,141,63,
Secaucus Ward 1,Total,3803 2364,62.16,1221,510,
Secaucus W2 D1,Total,1113 714,64.15,359,168,1
Secaucus W2 D2,Total,1036 656,63.32,350,140,
Secaucus W2 D3,Total,737 475,64.45,233,118,
Secaucus W2 D4,Total,703 440,62.59,233,105,
Secaucus W2 D5,Total,303 195,64.36,95,48,
Secaucus Ward 2,Total,3892 2480,63.72,1270,579,1
Secaucus W3 D1,Total,452 326,72.12,164,82,
Secaucus W3 D2,Total,1777 1089,61.28,577,257,
Secaucus W3 D3,Total,552 390,70.65,181,93,
Secaucus W3 D4,Total,756 495,65.48,227,129,1
Secaucus Ward 3,Total,3537 2300,65.03,1149,561,1
North Bergen W5 D4,Total,959,612,63.82,389,100,
North Bergen W5 D5,Total,1335,813,60.90,531,113,1
North Bergen W5 D6,Total,838,532,63.48,374,94,
North Bergen Ward 5,Total,5624,3612,64.22,2398,620,1
North Bergen W6 D1,Personal ChoiceTotal,733,425,57.98,240,77,1
North Bergen W6 D2,Total,1011,618,61.13,391,74,
North Bergen W6 D3,Mark BorchertTotal,1174,733,62.44,465,106,
North Bergen W6 D4,Total,894,532,59.51,325,74,
North Bergen W6 D5,Total,1083,681,62.88,430,104,
"",Frank X. Schillari,,,,,,
North Bergen Ward 6,Total,4895,2989,61.06,1851,435,1
North Bergen W7 D1,Turnout (%)Total,1277,755,59.12,483,116,
North Bergen W7 D2,Total,857,539,62.89,335,79,
North Bergen W7 D3,Total,787,487,61.88,317,59,
North Bergen W7 D4,Ballots CastTotal,772,487,63.08,284,49,
North Bergen W7 D5,Total,851,509,59.81,297,85,
North Bergen Ward 7,RegisteredTotal,4544,2777,61.11,1716,388,
North Bergen Mail-In,Total,0,787,0.00,539,166,3
North Bergen Prov,Total,0,373,0.00,246,41,
North Bergen Mail & Prov,Total,0,1160,0.00,785,207,3
North Bergen,Total,33321,22063,66.21,13994,3613,6
Secaucus W1 D1,Total,963,639,66.36,351,148,
Secaucus W1 D2,Total,679,392,57.73,190,83,
Secaucus W1 D3,Total,1172,717,61.18,391,130,
Secaucus W1 D4,Total,534,330,61.80,148,86,
Secaucus W1 D5,Total,455,286,62.86,141,63,
Secaucus Ward 1,Total,3803,2364,62.16,1221,510,
Secaucus W2 D1,Total,1113,714,64.15,359,168,1
Secaucus W2 D2,Total,1036,656,63.32,350,140,
Secaucus W2 D3,Total,737,475,64.45,233,118,
Secaucus W2 D4,Total,703,440,62.59,233,105,
Secaucus W2 D5,Total,303,195,64.36,95,48,
Secaucus Ward 2,Total,3892,2480,63.72,1270,579,1
Secaucus W3 D1,Total,452,326,72.12,164,82,
Secaucus W3 D2,Total,1777,1089,61.28,577,257,
Secaucus W3 D3,Total,552,390,70.65,181,93,
Secaucus W3 D4,Total,756,495,65.48,227,129,1
Secaucus Ward 3,Total,3537,2300,65.03,1149,561,1
"",,County Sheriff,,,,
Secaucus Mail-In,Total,0 457,0.00,311,93,
Secaucus Prov,Total,0 102,0.00,66,16,
Secaucus Mail & Prov,Total,0 559,0.00,377,109,
Secaucus,Personal ChoiceTotal,11232 7703,68.58,4017,1759,2
Union City W1 D1,Mark BorchertTotal,784 493,62.88,357,56,
Union City W1 D2,Total,568 367,64.61,241,39,1
Union City W1 D3,Frank X. SchillariTotal,512 310,60.55,211,35,1
Union City W1 D4,Total,1025 653,63.71,450,61,
Union City W1 D5,Total,694 409,58.93,282,39,
Union City W1 D6,Turnout (%)Total,875 508,58.06,374,47,
Union City W1 D7,Total,643 428,66.56,268,68,
Union City Ward 1,Ballots CastTotal,5101 3168,62.11,2183,345,2
Union City W2 D1,Total,923 402,43.55,271,49,
Union City W2 D2,Total,714 562,78.71,373,64,
"",Registered,,,,,
Union City W2 D3,Total,722 428,59.28,289,35,
Union City Ward 2,Total,2359 1392,59.01,933,148,
Union City W3 D1,Total,790 506,64.05,291,66,
Union City W3 D2,Total,883 559,63.31,377,62,
Union City W3 D3,Total,908 559,61.56,353,63,2
Union City W3 D4,Total,644 400,62.11,254,61,
Union City W3 D5,Total,698 488,69.91,293,100,
Union City Ward 3,Total,3923 2512,64.03,1568,352,2
Union City W4 D1,Total,853 536,62.84,351,69,
Union City W4 D2,Total,902 563,62.42,380,67,
Union City W4 D3,Total,846 550,65.01,331,68,
Union City Ward 4,Total,2601 1649,63.40,1062,204,
Union City W5 D1,Total,897 605,67.45,365,116,
Union City W5 D2,Total,884 579,65.50,395,67,1
Union City W5 D3,Total,876 557,63.58,384,62,
Union City Ward 5,Total,2657 1741,65.53,1144,245,1
Union City W6 D1,Total,980 495,50.51,348,64,
Union City W6 D2,Total,878 541,61.62,379,57,
Union City W6 D3,Total,772 478,61.92,317,72,
Union City Ward 6,Total,2630 1514,57.57,1044,193,
Union City W7 D1,Total,854 477,55.85,288,79,
Secaucus Mail-In,Total,0,457,0.00,311,93,
Secaucus Prov,Total,0,102,0.00,66,16,
Secaucus Mail & Prov,Total,0,559,0.00,377,109,
Secaucus,Personal ChoiceTotal,11232,7703,68.58,4017,1759,2
Union City W1 D1,Mark BorchertTotal,784,493,62.88,357,56,
Union City W1 D2,Total,568,367,64.61,241,39,1
Union City W1 D3,Frank X. SchillariTotal,512,310,60.55,211,35,1
Union City W1 D4,Total,1025,653,63.71,450,61,
Union City W1 D5,Total,694,409,58.93,282,39,
Union City W1 D6,Turnout (%)Total,875,508,58.06,374,47,
Union City W1 D7,Total,643,428,66.56,268,68,
Union City Ward 1,Ballots CastTotal,5101,3168,62.11,2183,345,2
Union City W2 D1,Total,923,402,43.55,271,49,
Union City W2 D2,Total,714,562,78.71,373,64,
"",Registered,,,,,,
Union City W2 D3,Total,722,428,59.28,289,35,
Union City Ward 2,Total,2359,1392,59.01,933,148,
Union City W3 D1,Total,790,506,64.05,291,66,
Union City W3 D2,Total,883,559,63.31,377,62,
Union City W3 D3,Total,908,559,61.56,353,63,2
Union City W3 D4,Total,644,400,62.11,254,61,
Union City W3 D5,Total,698,488,69.91,293,100,
Union City Ward 3,Total,3923,2512,64.03,1568,352,2
Union City W4 D1,Total,853,536,62.84,351,69,
Union City W4 D2,Total,902,563,62.42,380,67,
Union City W4 D3,Total,846,550,65.01,331,68,
Union City Ward 4,Total,2601,1649,63.40,1062,204,
Union City W5 D1,Total,897,605,67.45,365,116,
Union City W5 D2,Total,884,579,65.50,395,67,1
Union City W5 D3,Total,876,557,63.58,384,62,
Union City Ward 5,Total,2657,1741,65.53,1144,245,1
Union City W6 D1,Total,980,495,50.51,348,64,
Union City W6 D2,Total,878,541,61.62,379,57,
Union City W6 D3,Total,772,478,61.92,317,72,
Union City Ward 6,Total,2630,1514,57.57,1044,193,
Union City W7 D1,Total,854,477,55.85,288,79,
"",,County Sheriff,,,,
Union City W7 D2,Total,793 441,55.61,259,69,
Union City W7 D3,Total,803 485,60.40,355,64,
Union City W7 D4,Total,880 508,57.73,325,71,
Union City Ward 7,Total,3330 1911,57.39,1227,283,
Union City W8 D1,Personal ChoiceTotal,707 419,59.26,244,67,
Union City W8 D2,Total,901 527,58.49,393,54,
Union City W8 D3,Mark BorchertTotal,698 427,61.17,265,69,
Union City Ward 8,Total,2306 1373,59.54,902,190,
"",Frank X. Schillari,,,,,
Union City W9 D1,Total,1229 821,66.80,532,114,
Union City W9 D2,Total,689 445,64.59,231,115,
Union City W9 D3,Turnout (%)Total,1023 652,63.73,433,90,1
Union City W9 D4,Total,882 548,62.13,364,66,
Union City Ward 9,Ballots CastTotal,3823 2466,64.50,1560,385,1
Union City W10 D1,Total,765 474,61.96,276,69,
Union City W10 D2,RegisteredTotal,733 420,57.30,275,51,
Union City Ward 10,Total,1498 894,59.68,551,120,
Union City Mail-In,Total,0 480,0.00,323,101,
Union City Prov,Total,0 374,0.00,246,26,
Union City Mail & Prov,Total,0 854,0.00,569,127,
Union City,Total,30228 19474,64.42,12743,2592,6
Weehawken W1 D1,Total,1182 752,63.62,386,180,
Weehawken W1 D2,Total,1157 763,65.95,456,136,
Weehawken W1 D3,Total,509 337,66.21,204,56,
Weehawken W1 D4,Total,587 395,67.29,222,81,
Weehawken Ward 1,Total,3435 2247,65.41,1268,453,
Weehawken W2 D1,Total,703 423,60.17,246,87,1
Weehawken W2 D2,Total,710 435,61.27,251,66,
Weehawken W2 D3,Total,799 508,63.58,296,87,
Weehawken W2 D4,Total,529 343,64.84,198,66,
Weehawken Ward 2,Total,2741 1709,62.35,991,306,1
Weehawken W3 D1,Total,1383 868,62.76,527,134,
Weehawken W3 D2,Total,1214 764,62.93,475,113,
Weehawken Ward 3,Total,2597 1632,62.84,1002,247,
Weehawken Mail-In,Total,0 317,0.00,218,67,
Union City W7 D2,Total,793,441,55.61,259,69,
Union City W7 D3,Total,803,485,60.40,355,64,
Union City W7 D4,Total,880,508,57.73,325,71,
Union City Ward 7,Total,3330,1911,57.39,1227,283,
Union City W8 D1,Personal ChoiceTotal,707,419,59.26,244,67,
Union City W8 D2,Total,901,527,58.49,393,54,
Union City W8 D3,Mark BorchertTotal,698,427,61.17,265,69,
Union City Ward 8,Total,2306,1373,59.54,902,190,
"",Frank X. Schillari,,,,,,
Union City W9 D1,Total,1229,821,66.80,532,114,
Union City W9 D2,Total,689,445,64.59,231,115,
Union City W9 D3,Turnout (%)Total,1023,652,63.73,433,90,1
Union City W9 D4,Total,882,548,62.13,364,66,
Union City Ward 9,Ballots CastTotal,3823,2466,64.50,1560,385,1
Union City W10 D1,Total,765,474,61.96,276,69,
Union City W10 D2,RegisteredTotal,733,420,57.30,275,51,
Union City Ward 10,Total,1498,894,59.68,551,120,
Union City Mail-In,Total,0,480,0.00,323,101,
Union City Prov,Total,0,374,0.00,246,26,
Union City Mail & Prov,Total,0,854,0.00,569,127,
Union City,Total,30228,19474,64.42,12743,2592,6
Weehawken W1 D1,Total,1182,752,63.62,386,180,
Weehawken W1 D2,Total,1157,763,65.95,456,136,
Weehawken W1 D3,Total,509,337,66.21,204,56,
Weehawken W1 D4,Total,587,395,67.29,222,81,
Weehawken Ward 1,Total,3435,2247,65.41,1268,453,
Weehawken W2 D1,Total,703,423,60.17,246,87,1
Weehawken W2 D2,Total,710,435,61.27,251,66,
Weehawken W2 D3,Total,799,508,63.58,296,87,
Weehawken W2 D4,Total,529,343,64.84,198,66,
Weehawken Ward 2,Total,2741,1709,62.35,991,306,1
Weehawken W3 D1,Total,1383,868,62.76,527,134,
Weehawken W3 D2,Total,1214,764,62.93,475,113,
Weehawken Ward 3,Total,2597,1632,62.84,1002,247,
Weehawken Mail-In,Total,0,317,0.00,218,67,
"",,County Sheriff,,,,
Weekawken Prov,Total,0 118,0.00,63,34,
Weehawken Mail & Prov,Total,0 435,0.00,281,101,
Weehawken,Total,8773 6023,68.65,3542,1107,1
"",Personal Choice,,,,,
West New York W1 D1,Total,723 408,56.43,262,47,
West New York W1 D2,Total,1454 810,55.71,421,211,
"",Mark Borchert,,,,,
West New York W1 D3,Total,693 403,58.15,234,60,
West New York W1 D4,Total,668 347,51.95,227,28,
West New York W1 D5,Frank X. SchillariTotal,740 420,56.76,241,80,
West New York W1 D6,Total,991 578,58.32,296,125,
West New York W1 D7,Total,923 527,57.10,284,107,
West New York W1 D8,Turnout (%)Total,478 269,56.28,163,39,
West New York W1 D9,Total,767 452,58.93,272,61,
West New York Ward 1,Ballots CastTotal,7437 4214,56.66,2400,758,
West New York W2 D1,Total,898 551,61.36,324,68,
West New York W2 D2,RegisteredTotal,1230 762,61.95,453,110,1
West New York W2 D3,Total,866 517,59.70,292,81,
West New York W2 D4,Total,636 343,53.93,193,56,1
West New York W2 D5,Total,509 285,55.99,168,55,
West New York W2 D6,Total,709 403,56.84,254,56,
West New York W2 D7,Total,545 288,52.84,182,34,
West New York W2 D8,Total,691 380,54.99,221,65,
West New York W2 D9,Total,636 358,56.29,236,41,1
West New York Ward 2,Total,6720 3887,57.84,2323,566,3
West New York W3 D1,Total,657 327,49.77,198,40,
West New York W3 D2,Total,706 336,47.59,199,53,
West New York W3 D3,Total,836 473,56.58,270,81,
West New York W3 D4,Total,773 405,52.39,227,56,
West New York W3 D5,Total,593 332,55.99,208,53,
West New York W3 D6,Total,808 453,56.06,245,75,
West New York W3 D7,Total,686 392,57.14,243,26,
West New York W3 D8,Total,932 568,60.94,352,85,
West New York W3 D9,Total,602 339,56.31,201,46,1
West New York W3 D10,Total,1105 612,55.38,312,126,
West New York W3 D11,Total,425 229,53.88,145,45,
West New York Ward 3,Total,8123 4466,54.98,2600,686,1
West New York Mail-In,Total,0 804,0.00,476,186,3
West New York Prov,Total,0 856,0.00,282,60,
West New York Mail & Prov,Total,0 1660,0.00,758,246,3
West New York,Total,22280 14227,63.86,8081,2256,7
"",,County Sheriff,,,,
Contest Total,,347277 223222,64.28,127380,35782,82
"",Personal Choice,,,,,
"",Mark Borchert,,,,,
"",Frank X. Schillari,,,,,
"",Turnout (%),,,,,
"",Ballots Cast,,,,,
"",Registered,,,,,
"",,County Register,,,,
Bayonne W1 D1 Total,,800 528,66.00,215,110,
Bayonne W1 D2 Total,,778 499,64.14,247,94,
Bayonne W1 D3 Total,,647 396,61.21,168,84,
Bayonne W1 D4 Total,,759 482,63.50,206,114,
Bayonne W1 D5 Total,,1076 689,64.03,283,134,
Bayonne W1 D6 Total,,696 472,67.82,186,125,
Personal ChoiceBayonne W1 D7 Total,,841 540,64.21,216,136,1
Bayonne W1 D8 Total,,600 401,66.83,167,99,
Bayonne W1 D9 Omar Salgado Total,,719 455,63.28,190,124,
Bayonne W1 D10 Total,,1046 682,65.20,302,186,
Bayonne W1 D11 Total,,571 358,62.70,151,71,
Diane Coleman,,,,,,
Bayonne W1 D12 Total,,757 446,58.92,192,123,
Bayonne W1 D13 Total,,891 518,58.14,220,108,1
Bayonne W1 D14 Turnout (%) Total,,706 435,61.61,188,113,1
Bayonne W1 D15 Total,,578 331,57.27,153,71,
Bayonne W1 D16 Total,,787 469,59.59,247,80,
Bayonne Ward 1 Ballots Cast Total,,12252 7701,62.86,3331,1772,3
Bayonne W2 D1 Total,,676 453,67.01,186,128,
Bayonne W2 D2 Registered Total,,713 424,59.47,199,79,
Bayonne W2 D3 Total,,755 432,57.22,213,60,
Bayonne W2 D4 Total,,704 403,57.24,201,64,
Bayonne W2 D5 Total,,713 417,58.49,181,112,
Bayonne W2 D6 Total,,735 473,64.35,200,128,
Bayonne W2 D7 Total,,617 384,62.24,189,81,
Bayonne W2 D8 Total,,671 417,62.15,177,108,
Bayonne W2 D9 Total,,658 411,62.46,186,105,
Bayonne W2 D10 Total,,612 327,53.43,145,74,
Bayonne W2 D11 Total,,622 364,58.52,154,89,
Bayonne W2 D12 Total,,746 429,57.51,192,97,
Bayonne W2 D13 Total,,782 467,59.72,204,109,
Bayonne W2 D14 Total,,369 209,56.64,92,56,
Bayonne W2 D15 Total,,1071 656,61.25,267,160,
Bayonne W2 D16 Total,,777 476,61.26,228,84,
Bayonne Ward 2 Total,,11221 6742,60.08,3014,1534,
Bayonne W3 D1 Total,,704 431,61.22,189,97,
